sensor_id,sensor,usd,category,contact,privacy,outcome_key,outcome_question,domain
S037,SCD30 NDIR CO2,40,CO2,Standoff,Aggregate,cycle-complete,Has the cycle finished?,Machine health
S037,SCD30 NDIR CO2,40,CO2,Standoff,Aggregate,how-many-people,How many people are in this space?,Human presence
S037,SCD30 NDIR CO2,40,CO2,Standoff,Aggregate,mould-risk,Is this surface going to grow mould?,Air & environment
S037,SCD30 NDIR CO2,40,CO2,Standoff,Aggregate,occupancy-duration,How long has this desk/room/seat been in use?,Human presence
S037,SCD30 NDIR CO2,40,CO2,Standoff,Aggregate,someone-present,Is anyone here?,Human presence
S037,SCD30 NDIR CO2,40,CO2,Standoff,Aggregate,ventilation-adequate,Is ventilation actually working?,Air & environment
S056,HC-SR04 ultrasonic,1.5,Distance & Ranging,Standoff,None,consumable-remaining,"How much is left, and how long until it runs out?",Objects & assets
S056,HC-SR04 ultrasonic,1.5,Distance & Ranging,Standoff,None,container-fullness,How full is it?,Objects & assets
S056,HC-SR04 ultrasonic,1.5,Distance & Ranging,Standoff,None,crossed-boundary,Did something cross this line?,Human presence
S056,HC-SR04 ultrasonic,1.5,Distance & Ranging,Standoff,None,object-count,How many went past?,Objects & assets
S056,HC-SR04 ultrasonic,1.5,Distance & Ranging,Standoff,None,object-present,Is the thing there?,Objects & assets
S056,HC-SR04 ultrasonic,1.5,Distance & Ranging,Standoff,None,obstacle-ahead,Is there something in the way?,Navigation & space
S056,HC-SR04 ultrasonic,1.5,Distance & Ranging,Standoff,None,someone-present,Is anyone here?,Human presence
S056,HC-SR04 ultrasonic,1.5,Distance & Ranging,Standoff,None,tank-level,How much is in the tank?,Water
S058,VL53L0X ToF laser,5,Distance & Ranging,Standoff,None,consumable-remaining,"How much is left, and how long until it runs out?",Objects & assets
S058,VL53L0X ToF laser,5,Distance & Ranging,Standoff,None,container-fullness,How full is it?,Objects & assets
S058,VL53L0X ToF laser,5,Distance & Ranging,Standoff,None,crossed-boundary,Did something cross this line?,Human presence
S058,VL53L0X ToF laser,5,Distance & Ranging,Standoff,None,object-count,How many went past?,Objects & assets
S058,VL53L0X ToF laser,5,Distance & Ranging,Standoff,None,object-present,Is the thing there?,Objects & assets
S058,VL53L0X ToF laser,5,Distance & Ranging,Standoff,None,obstacle-ahead,Is there something in the way?,Navigation & space
S058,VL53L0X ToF laser,5,Distance & Ranging,Standoff,None,someone-present,Is anyone here?,Human presence
S058,VL53L0X ToF laser,5,Distance & Ranging,Standoff,None,tank-level,How much is in the tank?,Water
S059,VL53L1X long-range ToF,12,Distance & Ranging,Standoff,Aggregate,container-fullness,How full is it?,Objects & assets
S059,VL53L1X long-range ToF,12,Distance & Ranging,Standoff,Aggregate,crossed-boundary,Did something cross this line?,Human presence
S059,VL53L1X long-range ToF,12,Distance & Ranging,Standoff,Aggregate,entered-or-left,"Did they come in, or go out?",Human presence
S059,VL53L1X long-range ToF,12,Distance & Ranging,Standoff,Aggregate,how-many-people,How many people are in this space?,Human presence
S059,VL53L1X long-range ToF,12,Distance & Ranging,Standoff,Aggregate,object-count,How many went past?,Objects & assets
S059,VL53L1X long-range ToF,12,Distance & Ranging,Standoff,Aggregate,obstacle-ahead,Is there something in the way?,Navigation & space
S059,VL53L1X long-range ToF,12,Distance & Ranging,Standoff,Aggregate,occupancy-duration,How long has this desk/room/seat been in use?,Human presence
S059,VL53L1X long-range ToF,12,Distance & Ranging,Standoff,Aggregate,someone-present,Is anyone here?,Human presence
S080,High-g accel ADXL375,18,Motion & Vibration,Contact,None,drift-from-baseline,Has this drifted from how it behaved when new?,Machine health
S080,High-g accel ADXL375,18,Motion & Vibration,Contact,None,imbalance,Is it out of balance or misaligned?,Machine health
S080,High-g accel ADXL375,18,Motion & Vibration,Contact,None,machine-state,"Is it idle, loaded, or jammed?",Machine health
S080,High-g accel ADXL375,18,Motion & Vibration,Contact,None,object-dropped,"Was it dropped, and how hard?",Objects & assets
S080,High-g accel ADXL375,18,Motion & Vibration,Contact,None,object-moved,Has it been moved or disturbed?,Objects & assets
S080,High-g accel ADXL375,18,Motion & Vibration,Contact,None,person-fell,Did someone fall?,Human presence
S080,High-g accel ADXL375,18,Motion & Vibration,Contact,None,tamper-detected,Has someone interfered with it?,Objects & assets
S080,High-g accel ADXL375,18,Motion & Vibration,Contact,None,vehicle-speed,How fast are vehicles going past?,Security & safety
S092,DFRobot dB meter,37,Sound & Audio,Standoff,Aggregate,bearing-failing,Is a bearing starting to fail?,Machine health
S092,DFRobot dB meter,37,Sound & Audio,Standoff,Aggregate,drift-from-baseline,Has this drifted from how it behaved when new?,Machine health
S092,DFRobot dB meter,37,Sound & Audio,Standoff,Aggregate,machine-duty-cycle,How much is this machine actually used?,Machine health
S092,DFRobot dB meter,37,Sound & Audio,Standoff,Aggregate,machine-running,Is it on?,Machine health
S092,DFRobot dB meter,37,Sound & Audio,Standoff,Aggregate,occupancy-duration,How long has this desk/room/seat been in use?,Human presence
S092,DFRobot dB meter,37,Sound & Audio,Standoff,Aggregate,queue-length,"How many are waiting, and for how long?",Human presence
S092,DFRobot dB meter,37,Sound & Audio,Standoff,Aggregate,someone-present,Is anyone here?,Human presence
S092,DFRobot dB meter,37,Sound & Audio,Standoff,Aggregate,unusual-sound,Did something sound wrong?,Security & safety
S093,Ultrasonic mic experiments,6,Sound & Audio,Standoff,Raw-imagery,air-leak,"Is compressed air leaking, and where?",Machine health
S093,Ultrasonic mic experiments,6,Sound & Audio,Standoff,Raw-imagery,arc-or-discharge,Is there electrical arcing or partial discharge?,Machine health
S093,Ultrasonic mic experiments,6,Sound & Audio,Standoff,Raw-imagery,bearing-failing,Is a bearing starting to fail?,Machine health
S093,Ultrasonic mic experiments,6,Sound & Audio,Standoff,Raw-imagery,livestock-wellbeing,Are the animals comfortable and behaving normally?,Plants & soil
S093,Ultrasonic mic experiments,6,Sound & Audio,Standoff,Raw-imagery,lubrication-failing,Is lubrication breaking down?,Machine health
S093,Ultrasonic mic experiments,6,Sound & Audio,Standoff,Raw-imagery,machine-state,"Is it idle, loaded, or jammed?",Machine health
S093,Ultrasonic mic experiments,6,Sound & Audio,Standoff,Raw-imagery,ultrasonic-activity,What is making noise above human hearing?,Invisible worlds
S093,Ultrasonic mic experiments,6,Sound & Audio,Standoff,Raw-imagery,unusual-sound,Did something sound wrong?,Security & safety
S094,SW-420 vibration switch,1,Motion & Vibration,Contact,None,cycle-complete,Has the cycle finished?,Machine health
S094,SW-420 vibration switch,1,Motion & Vibration,Contact,None,drift-from-baseline,Has this drifted from how it behaved when new?,Machine health
S094,SW-420 vibration switch,1,Motion & Vibration,Contact,None,intrusion,Has someone entered who shouldn't have?,Security & safety
S094,SW-420 vibration switch,1,Motion & Vibration,Contact,None,machine-duty-cycle,How much is this machine actually used?,Machine health
S094,SW-420 vibration switch,1,Motion & Vibration,Contact,None,machine-running,Is it on?,Machine health
S094,SW-420 vibration switch,1,Motion & Vibration,Contact,None,object-dropped,"Was it dropped, and how hard?",Objects & assets
S094,SW-420 vibration switch,1,Motion & Vibration,Contact,None,object-moved,Has it been moved or disturbed?,Objects & assets
S094,SW-420 vibration switch,1,Motion & Vibration,Contact,None,tamper-detected,Has someone interfered with it?,Objects & assets
S099,FSR402 force resistor,7,Force & Weight,Contact,Aggregate,door-state,Is it open or closed?,Objects & assets
S099,FSR402 force resistor,7,Force & Weight,Contact,Aggregate,muscle-effort,"Which muscle is working, and how hard?",Body & health
S099,FSR402 force resistor,7,Force & Weight,Contact,Aggregate,object-count,How many went past?,Objects & assets
S099,FSR402 force resistor,7,Force & Weight,Contact,Aggregate,object-moved,Has it been moved or disturbed?,Objects & assets
S099,FSR402 force resistor,7,Force & Weight,Contact,Aggregate,object-present,Is the thing there?,Objects & assets
S099,FSR402 force resistor,7,Force & Weight,Contact,Aggregate,occupancy-duration,How long has this desk/room/seat been in use?,Human presence
S099,FSR402 force resistor,7,Force & Weight,Contact,Aggregate,posture,What posture is this body in?,Body & health
S099,FSR402 force resistor,7,Force & Weight,Contact,Aggregate,someone-present,Is anyone here?,Human presence
S101,Strain gauge + amp,4,Force & Weight,Contact,None,consumable-remaining,"How much is left, and how long until it runs out?",Objects & assets
S101,Strain gauge + amp,4,Force & Weight,Contact,None,cycle-complete,Has the cycle finished?,Machine health
S101,Strain gauge + amp,4,Force & Weight,Contact,None,drift-from-baseline,Has this drifted from how it behaved when new?,Machine health
S101,Strain gauge + amp,4,Force & Weight,Contact,None,imbalance,Is it out of balance or misaligned?,Machine health
S101,Strain gauge + amp,4,Force & Weight,Contact,None,machine-state,"Is it idle, loaded, or jammed?",Machine health
S101,Strain gauge + amp,4,Force & Weight,Contact,None,object-present,Is the thing there?,Objects & assets
S101,Strain gauge + amp,4,Force & Weight,Contact,None,structure-moved,Has this structure shifted or tilted since last time?,Navigation & space
S101,Strain gauge + amp,4,Force & Weight,Contact,None,tamper-detected,Has someone interfered with it?,Objects & assets
S112,MAX30102 pulse oximeter,6,Biometric & Health,Contact,Identifiable,blood-oxygen,What is the blood oxygen saturation?,Body & health
S112,MAX30102 pulse oximeter,6,Biometric & Health,Contact,Identifiable,breathing-rate,How fast are they breathing?,Body & health
S112,MAX30102 pulse oximeter,6,Biometric & Health,Contact,Identifiable,heart-rate,What is the heart rate?,Body & health
S112,MAX30102 pulse oximeter,6,Biometric & Health,Contact,Identifiable,heart-variability,How stressed or recovered is this body?,Body & health
S112,MAX30102 pulse oximeter,6,Biometric & Health,Contact,Identifiable,object-present,Is the thing there?,Objects & assets
S112,MAX30102 pulse oximeter,6,Biometric & Health,Contact,Identifiable,sleep-stage-proxy,"What sleep stage is this, roughly?",Body & health
S112,MAX30102 pulse oximeter,6,Biometric & Health,Contact,Identifiable,someone-present,Is anyone here?,Human presence
S112,MAX30102 pulse oximeter,6,Biometric & Health,Contact,Identifiable,stress-arousal,Is this person's arousal or stress rising?,Body & health
S119,BioAmp EXG Pill,25,Biometric & Health,Contact,Identifiable,blink-or-eye-move,Did they blink or move their eyes?,Body & health
S119,BioAmp EXG Pill,25,Biometric & Health,Contact,Identifiable,breathing-rate,How fast are they breathing?,Body & health
S119,BioAmp EXG Pill,25,Biometric & Health,Contact,Identifiable,heart-rate,What is the heart rate?,Body & health
S119,BioAmp EXG Pill,25,Biometric & Health,Contact,Identifiable,heart-variability,How stressed or recovered is this body?,Body & health
S119,BioAmp EXG Pill,25,Biometric & Health,Contact,Identifiable,muscle-effort,"Which muscle is working, and how hard?",Body & health
S119,BioAmp EXG Pill,25,Biometric & Health,Contact,Identifiable,posture,What posture is this body in?,Body & health
S119,BioAmp EXG Pill,25,Biometric & Health,Contact,Identifiable,stress-arousal,Is this person's arousal or stress rising?,Body & health
S119,BioAmp EXG Pill,25,Biometric & Health,Contact,Identifiable,tremor-present,"Is there a tremor, and at what frequency?",Body & health
S126,Snow/level laser (outdoor ToF),70,Weather & Outdoor,Standoff,None,consumable-remaining,"How much is left, and how long until it runs out?",Objects & assets
S126,Snow/level laser (outdoor ToF),70,Weather & Outdoor,Standoff,None,container-fullness,How full is it?,Objects & assets
S126,Snow/level laser (outdoor ToF),70,Weather & Outdoor,Standoff,None,crossed-boundary,Did something cross this line?,Human presence
S126,Snow/level laser (outdoor ToF),70,Weather & Outdoor,Standoff,None,flood-rising,"Is water rising, and how fast?",Weather & outdoors
S126,Snow/level laser (outdoor ToF),70,Weather & Outdoor,Standoff,None,obstacle-ahead,Is there something in the way?,Navigation & space
S126,Snow/level laser (outdoor ToF),70,Weather & Outdoor,Standoff,None,snow-depth,How deep is the snow?,Weather & outdoors
S126,Snow/level laser (outdoor ToF),70,Weather & Outdoor,Standoff,None,tank-level,How much is in the tank?,Water
S126,Snow/level laser (outdoor ToF),70,Weather & Outdoor,Standoff,None,vehicle-approaching,Is a vehicle arriving?,Security & safety
S138,YF-S201 flow sensor,5,Water & Liquid,Immersed,Aggregate,cycle-complete,Has the cycle finished?,Machine health
S138,YF-S201 flow sensor,5,Water & Liquid,Immersed,Aggregate,flow-rate,How fast is water flowing?,Water
S138,YF-S201 flow sensor,5,Water & Liquid,Immersed,Aggregate,pump-dry,Is the pump about to run dry?,Water
S138,YF-S201 flow sensor,5,Water & Liquid,Immersed,Aggregate,routine-broken,Has this person's daily routine changed?,Human presence
S138,YF-S201 flow sensor,5,Water & Liquid,Immersed,Aggregate,someone-present,Is anyone here?,Human presence
S138,YF-S201 flow sensor,5,Water & Liquid,Immersed,Aggregate,water-leak,Is water escaping where it shouldn't?,Water
S138,YF-S201 flow sensor,5,Water & Liquid,Immersed,Aggregate,water-used-total,"How much water was used, by whom, and when?",Water
S138,YF-S201 flow sensor,5,Water & Liquid,Immersed,Aggregate,which-appliance,Which appliance just turned on?,Energy
S145,INA226/INA228 precision power,6,Power & Electrical,Contact,None,abnormal-current,Is it drawing an abnormal amount of power?,Machine health
S145,INA226/INA228 precision power,6,Power & Electrical,Contact,None,battery-charge,How much charge is left?,Energy
S145,INA226/INA228 precision power,6,Power & Electrical,Contact,None,device-left-on,Did someone leave it switched on?,Energy
S145,INA226/INA228 precision power,6,Power & Electrical,Contact,None,energy-budget-node,Will this node survive on its battery until spring?,Energy
S145,INA226/INA228 precision power,6,Power & Electrical,Contact,None,energy-cost,What did that actually cost to run?,Energy
S145,INA226/INA228 precision power,6,Power & Electrical,Contact,None,machine-running,Is it on?,Machine health
